Id,text,source,title,n_tokens,title_ratio,year,month,has_timestamp
5235,"fiji military stages coup, fourth in 20 years suva (reuters) - fiji's military took over running the country in a bloodless overthrow on tuesday after confining the elected prime minister to his home in the south pacific island nation's fourth coup in 20 years.",Reuters,"Fiji military stages coup, fourth in 20 years",44,0.1717557251908397,2006.0,12.0,1
5236,prosecutor asks for eight years for berlusconi an italian prosecutor asked a court on friday to sentence silvio berlusconi to eight years in jail for bribing judges as the prime minister's four-year corruption trial reached its closing stages.,Washington,Prosecutor Asks for Eight Years for Berlusconi,38,0.1885245901639344,,,0
5237,"windows vista rc1 build 5600 visual tour get a sneak peak at many of the key aspects of vista, as it looks today. though not vastly changed, there are several new looks in release candidate 1.\ \",\N,Windows Vista RC1 Build 5600 Visual Tour,37,0.20408163265306123,2006.0,9.0,1
5238,"lenders appeal to democrats on subsidy cuts with the house set to take up legislation that would sharply cut subsidies to student loan companies by about $19 billion, lenders are trying to appeal to democrats.",New,Lenders Appeal to Democrats on Subsidy Cuts,35,0.20476190476190476,2007.0,7.0,1
5239,9/11 in toronto the film festival commemorates a sad anniversary with a host of political movies,Time,9/11 in Toronto,16,0.15463917525773196,2007.0,9.0,1
5240,"happy 40th, atm blog: 'summer of love' isn't the only thing that's officially middle-aged.",CNET,"Happy 40th, ATM",14,0.16483516483516483,2007.0,6.0,1
5241,acer tries to drag up pc asps the price isn't right \ acer is looking to buck the laws of the channel this year by driving asps up.â¦,Register,Acer tries to drag up PC ASPs,28,0.21481481481481482,2007.0,2.0,1
5242,univision investors endorse sale deal shareholders of the spanish-language broadcaster univision communications inc. voted yester day in favor of selling the company for $12.3 billion to an investor group that includes media mogul haim saban.,Boston,Univision investors endorse sale deal,35,0.1522633744855967,2006.0,9.0,1
5243,bloke finds missus working in brothel 'i was dumbfounded' \ a polish bloke got a bit of a shock when he decided to nip out to a brothel - his missus was among the establishment's employees.â¦,Register,Bloke finds missus working in brothel,36,0.19170984455958548,2008.0,1.0,1
5244,"us gains 157,000 jobs in december us employers boosted payrolls by 157,000 jobs in december, keeping the economy on a path of moderate expansion and completing the first year of job growth since 2000.",Boston,"US gains 157,000 jobs in December",34,0.16417910447761194,,,0
5245,"1972 vs. 2004: a tough call a popular viewpoint is that even if the patriots break the nfl record for consecutive victories (18) by winning their next two games, what the miami dolphins did in 1972 would still be considered a superior feat.",New,1972 vs. 2004: A tough call,43,0.11203319502074689,,,0
5246,"advertising: if you thought a half-hour of tv was worth 4 minutes, hereâs proof the mini-episodes of of discontinued tv programs, to be shown online, are part of a pepsi campaign designed to celebrate the brandâs old logos, slogans and jingles.",New,"Advertising: If You Thought a Half-Hour of TV Was Worth 4 Minutes, Hereâs Proof",41,0.3253012048192771,2007.0,10.0,1
5247,hanks may crack âda vinciâ casting code heâs been a bosom buddy. a grown-up kid. an alabama simpleton. a baseball team manager. an astronaut. a soldier. a hitman. a prison guard.,Portsmouth,Hanks may crack âDa Vinciâ casting code,31,0.23243243243243245,2004.0,11.0,1
5248,"nhl labor negotiations to resume tuesday (ap) ap - with two fruitless negotiating sessions behind them and only one month left before an nhl lockout, the league and the players association will return to the bargaining table tuesday.",Yahoo,NHL Labor Negotiations to Resume Tuesday (AP),38,0.19230769230769232,2004.0,8.0,1
5249,"lufthansa picks boeing over airbus for jet order in a blow to airbus sas, german airline lufthansa ag said yesterday it would order 20 boeing 747-8 planes, with purchase rights for 20 more, becoming the first carrier to order the new long-haul jet for passenger service.",Boston,Lufthansa picks Boeing over Airbus for jet order,46,0.17712177121771217,2006.0,12.0,1
5250,"rants: gadgets, tv and taxes readers don't mince words on cutting the cable, slamming zune, loving blackjack and avoiding the not-so-virtual tax man. plus: links to our most popular blogs.",Wired,"Rants: Gadgets, TV and Taxes",30,0.14814814814814814,2006.0,12.0,1
5251,nike shoes talk to apple's ipod in new system \ (reuters)\ reuters - nike inc. said on tuesday that its \ shoes will now be able to talk to apple computer inc.'s ipod \ music players about how far anathlete has run with a new \ wireless system called nike+ipod.,Yahoo,"Nike shoes talk to Apple's iPod in new system \
    (Reuters)\
",50,0.24045801526717558,2006.0,5.0,1
5252,"us agency prepares to sound social security alarm washington (reuters) - the u.s. social security administration is set to publicize its financial problems and promote partial privatization of the government pension system as part of a solution, despite the objections of many agency employees, the new york times reported on saturday.",Reuters,US Agency Prepares to Sound Social Security Alarm,51,0.14583333333333334,2005.0,1.0,1
5253,"ford, gm sales drop; both cut production general motors corp. and ford motor co. reported disappointing u.s. sales wednesday, prompting the nation's two largest automakers to cut planned vehicle production in the fourth quarter, which could hurt profits.",Washington,"Ford, GM Sales Drop; Both Cut Production",38,0.1568627450980392,2004.0,9.0,1
5254,mudslide survivor recalls lifesaving shout \n,CNN,Mudslide survivor recalls lifesaving shout,6,0.9130434782608695,,,0
5255,"ivan leaves wet, muddy mess \n",CNN,"Ivan leaves wet, muddy mess",6,0.8709677419354839,2004.0,9.0,1
5256,"bruins fire coach mike sullivan \ (ap)\ ap - mike sullivan was fired tuesday after two seasons as coach of the boston bruins, incoming general manager peter chiarelli's first major move with the team. no replacement was announced.",Yahoo,"Bruins fire coach Mike Sullivan \
    (AP)\
",38,0.19047619047619047,2006.0,6.0,1
5257,"denmark's pedersen wins tour of britain \ (afp)\ afp - denmark's martin pedersen, of the csc team, won the tour of britain following the 82km sixth and final stage in and around london won by belgian sprinter tom boonen.",Yahoo,"Denmark's Pedersen wins Tour of Britain \
    (AFP)\
",39,0.2398190045248869,2006.0,9.0,1
5258,"google shares surge 17% on strong outlook shares of google, the most-used internet search engine, which went public this summer, surged 17 percent friday after quarterly profit more than doubled and the company said the market for internet advertising was showing no signs of slowing.",International,Google shares surge 17% on strong outlook,45,0.14385964912280702,,,0
5259,"retailers set usher in holiday season \ (ap)\ ap - the nation's retailers were set to usher in the start of the holiday season friday with expanded hours, generous discounts and free money in the form of gift cards.",Yahoo,"Retailers set usher in holiday season \
    (AP)\
",39,0.23148148148148148,2006.0,11.0,1
5260,"76ers rally from 18 down to stun nuggets allen iverson couldn't resist when he saw the burgundy and yellow shirt willie green put on after the game. ""that's an ugly shirt, willie,"" iverson shouted over a crowd of reporters.",FOX,76ers rally from 18 down to stun Nuggets,39,0.17857142857142858,,,0
5261,"asteroid has chance of hitting earth in 2029 friday the 13th has an ominous meaning for some people. friday, april 13, 2029 might have an ominious meaning for everyone. that's when a 1,300-foot asteroid known as 2004 mn4 could hit the earth: nasa has",Lone,Asteroid has chance of hitting Earth in 2029,44,0.1752988047808765,2004.0,12.0,1
5262,"rice swipes at iaea, urges bold action on iran shannon (reuters) - u.s. secretary of state condoleezza rice scolded the u.n.'s atomic watchdog agency on wednesday over its iran strategy and called for diplomacy with ""teeth"" to end tehran's nuclear plans.",Reuters,"Rice swipes at IAEA, urges bold action on Iran",41,0.1803921568627451,2007.0,9.0,1
5263,"spy probe tests us-israel ties at issue: whether a pentagon analyst passed secrets to an israeli lobby group, and whether that group passed the material to israel.",Christian,Spy probe tests US-Israel ties,27,0.18292682926829268,,,0
5264,tottenham beats west ham 4-3 \ (ap)\ ap - argentina's carlos tevez scored his first goal for west ham on sunday in a 4-3 loss to tottenham in the premier league.,Yahoo,"Tottenham beats West Ham 4-3 \
    (AP)\
",31,0.25308641975308643,2007.0,3.0,1
5265,"olympics coverage lands nbc in first nbc took ratings gold, attracting big prime-time audiences for its first three nights of olympics coverage.",Redlands,Olympics coverage lands NBC in first,22,0.2482758620689655,,,0
5266,"poll finds spitzer ahead in new york g.o.p. areas attorney general eliot spitzer is making inroads in republican strongholds and on traditional republican issues, according to a new times/cbs news poll.",New,Poll Finds Spitzer Ahead in New York G.O.P. Areas,31,0.2413793103448276,2006.0,9.0,1
5267,"cadbury joins rivals in warning of poor summer drinks sales cadbury schweppes, the confectionery to soft drinks group, followed rivals such as unilever and coca-cola yesterday in admitting the poor summer had taken its toll on its sales, knocking its shares.",Independent,Cadbury joins rivals in warning of poor summer drinks sales,41,0.2277992277992278,,,0
5268,cashmere takes an adventurous turn the cashmere sweater is a useful thing; the problem is finding one that manages to express a sense of understated cool.,New,Cashmere Takes an Adventurous Turn,26,0.21935483870967742,,,0
