Id,source,title,article,page_rank,timestamp,label,text,n_tokens,title_len,article_len,title_ratio,y_true,y_pred,fold
16817,Reuters,Accused Mexican drug figure pleads innocent in U.S.," LOS ANGELES (Reuters) - Francisco Rafael Arellano-Felix,   the oldest of four brothers accused of operating one of   Mexico's most infamous drug cartels, pleaded not guilty on   Monday to 26-year-old drug charges.",5,2006-09-19 06:56:34,0,"accused mexican drug figure pleads innocent in u.s.  los angeles (reuters) - francisco rafael arellano-felix,   the oldest of four brothers accused of operating one of   mexico's most infamous drug cartels, pleaded not guilty on   monday to 26-year-old drug charges.",31,51,214,0.2372093023255814,0,5,2
16822,New,One Dead in Attack on Transit Worker,Detectives were still trying to sort out what happened when a transit worker walking home converged with a bystander and three muggers armed with a curved knife.,5,2008-01-12 03:29:04,0,one dead in attack on transit worker detectives were still trying to sort out what happened when a transit worker walking home converged with a bystander and three muggers armed with a curved knife.,27,36,161,0.2222222222222222,0,6,2
16890,Reuters,Taipei economy sags as foreigners leave for China,"TAIPEI (Reuters) - Taipei, once an Asian business magnet for foreign visitors unable to enter China because it was closed to the West, has faded in importance as China has opened its borders to tourists and business travelers.",5,2007-09-05 10:22:52,3,"taipei economy sags as foreigners leave for china taipei (reuters) - taipei, once an asian business magnet for foreign visitors unable to enter china because it was closed to the west, has faded in importance as china has opened its borders to tourists and business travelers.",38,49,226,0.21585903083700442,3,1,2
16899,New,A Dream Life Freud Would Have Envied,"Dr. Clotaire Rapaille, a French-born medical anthropologist and psychiatrist, is paid top dollar by American corporations to tell them what consumers want.",5,0000-00-00 00:00:00,3,"a dream life freud would have envied dr. clotaire rapaille, a french-born medical anthropologist and psychiatrist, is paid top dollar by american corporations to tell them what consumers want.",22,36,155,0.23076923076923078,3,6,2
16925,Guardian,Morgan Stanley makes first-ever loss,Business & money: The investment bank blames actions of single trading team for losses of $9.4bn,5,2007-12-19 18:31:21,5,morgan stanley makes first-ever loss business & money: the investment bank blames actions of single trading team for losses of $9.4bn,16,36,96,0.3711340206185567,5,1,2
16932,Hindustan,Consensus eludes key issues at IMF-WB meet,"Save for the promise of a new plan by the year-end to resolve the long-pending issue of debt relief to poor countries, the International Monetary Fund-World Bank annual meetings have ended without any consensus on critical issues.",5,0000-00-00 00:00:00,5,"consensus eludes key issues at imf-wb meet save for the promise of a new plan by the year-end to resolve the long-pending issue of debt relief to poor countries, the international monetary fund-world bank annual meetings have ended without any consensus on critical issues.",37,42,230,0.18181818181818182,5,1,2
16978,New,The Beta Maleâs Charms,A no-budget Web series based on the ups and downs of three former college roommates has become a cult hit and  attracted mainstream media attention.,5,2008-02-08 10:17:33,3,the beta maleâs charms a no-budget web series based on the ups and downs of three former college roommates has become a cult hit and  attracted mainstream media attention.,25,24,148,0.1610738255033557,3,4,2
17007,ic,Irish eyes,"WE stand on the brink of a historic agreement on Northern Ireland. (Depending on how fast events move today, by teatime we could be celebrating an established fact.",5,0000-00-00 00:00:00,0,"irish eyes we stand on the brink of a historic agreement on northern ireland. (depending on how fast events move today, by teatime we could be celebrating an established fact.",28,10,164,0.06060606060606061,0,4,2
17009,Newark,"PSEG deal generates talk of freezes, cuts","Public Service Enterprise Group, owner of the state&#39;s biggest gas and electric utility, yesterday agreed to be acquired by Exelon in a $12.2 billion deal that would create the nation&#39;s biggest ",5,2004-12-21 08:12:22,1,"pseg deal generates talk of freezes, cuts public service enterprise group, owner of the state&#39;s biggest gas and electric utility, yesterday agreed to be acquired by exelon in a $12.2 billion deal that would create the nation&#39;s biggest ",31,41,201,0.20297029702970298,1,5,2
17016,BBC,Israel to elect its new president,"Israel's parliament, the Knesset, is to hold a vote shortly to elect the country's new president.",5,2007-06-13 12:08:26,5,"israel to elect its new president israel's parliament, the knesset, is to hold a vote shortly to elect the country's new president.",16,33,97,0.336734693877551,5,0,2
17041,International,Rumsfeld sees pullout from Iraq in 4 years,KUWAIT Defense Secretary Donald Rumsfeld said on Monday that he expected American troops to withdraw from Iraq within four years but cautioned that any final decision would hinge on the progress that Iraq&#39;s civilian government and security forces made by ,5,0000-00-00 00:00:00,5,rumsfeld sees pullout from iraq in 4 years kuwait defense secretary donald rumsfeld said on monday that he expected american troops to withdraw from iraq within four years but cautioned that any final decision would hinge on the progress that iraq&#39;s civilian government and security forces made by ,40,42,259,0.16153846153846155,5,3,2
17051,BBC,Kouchner in Rwanda to revive ties,France's foreign minister arrives in Rwanda on a visit aimed at normalising bilateral relations.,5,2008-01-26 19:04:08,0,kouchner in rwanda to revive ties france's foreign minister arrives in rwanda on a visit aimed at normalising bilateral relations.,14,33,96,0.3402061855670103,0,5,2
17057,Information,The Cost Of Ideas,Sun and Kodak settled their long-running intellectual-property dispute last week. It&#39;s far from the last such clash we&#39;ll see.,5,2004-10-11 18:28:33,2,the cost of ideas sun and kodak settled their long-running intellectual-property dispute last week. it&#39;s far from the last such clash we&#39;ll see.,19,17,134,0.1259259259259259,2,5,2
17103,USA,Video shows apparent kidnappings in Afghanistan,"A video apparently showing three foreign election workers kidnapped in Afghanistan was aired on Arab television Sunday, providing the firmest evidence yet they are in the hands of a Taliban splinter group.",5,0000-00-00 00:00:00,0,"video shows apparent kidnappings in afghanistan a video apparently showing three foreign election workers kidnapped in afghanistan was aired on arab television sunday, providing the firmest evidence yet they are in the hands of a taliban splinter group.",32,47,205,0.22815533980582525,0,5,2
17138,Yahoo,"Space shuttle continues journey to Earth \
    (AP)\
","<p><a href=""http://us.rd.yahoo.com/dailynews/rss/us/*http://news.yahoo.com/s/ap/20070620/ap_on_re_us/space_shuttle""><img src=""http://d.yimg.com/us.yimg.com/p/ap/20070620/capt.baf8a292e6f94dd585caa9c8d310d12b.space_shuttle_ny114.jpg?x=130&y=88&sig=bMzoyvBJcPp76wXsp1bZPg--"" align=""left"" height=""88"" width=""130"" alt=""In this image provided by NASA Space Shuttle Atlantis is backdropped by a blue and white Earth as it approaches the International Space Station during STS-117 rendezvous and docking operations June 10, 2007. A pair of solar arrays and starboard truss segments can be seen in Atlantis' cargo bay. A docked Soyuz spacecraft is visible at top center. (AP Photo/NASA)"" border=""0"" /></a>AP - As space shuttle Atlantis crew members continued their return trip to Earth on Wednesday, they waited for results of a final inspection of the spacecraft to make sure its heat shield was in good shape.</p><br clear=""all""/>",5,2007-06-20 14:16:42,0,"space shuttle continues journey to earth \
    (ap)\
 <p><a href=""http://us.rd.yahoo.com/dailynews/rss/us/*http://news.yahoo.com/s/ap/20070620/ap_on_re_us/space_shuttle""><img src=""http://d.yimg.com/us.yimg.com/p/ap/20070620/capt.baf8a292e6f94dd585caa9c8d310d12b.space_shuttle_ny114.jpg?x=130&y=88&sig=bmzoyvbjcpp76wxsp1bzpg--"" align=""left"" height=""88"" width=""130"" alt=""in this image provided by nasa space shuttle atlantis is backdropped by a blue and white earth as it approaches the international space station during sts-117 rendezvous and docking operations june 10, 2007. a pair of solar arrays and starboard truss segments can be seen in atlantis' cargo bay. a docked soyuz spacecraft is visible at top center. (ap photo/nasa)"" border=""0"" /></a>ap - as space shuttle atlantis crew members continued their return trip to earth on wednesday, they waited for results of a final inspection of the spacecraft to make sure its heat shield was in good shape.</p><br clear=""all""/>",105,53,924,0.057297297297297295,0,2,2
17148,BBC,Huge satellite station faces cuts,"The largest satellite earth station in the world, Goonhilly in Cornwall, is facing major changes, with the loss of 90 jobs.",5,2006-09-12 21:16:08,2,"huge satellite station faces cuts the largest satellite earth station in the world, goonhilly in cornwall, is facing major changes, with the loss of 90 jobs.",21,33,123,0.2661290322580645,2,5,2
17152,Reuters,Germany arrests 3 in alleged plot on U.S. sites,"BERLIN (Reuters) - Germany said on Wednesday it had foiled a plan by Islamist militants to carry out ""massive bomb attacks"" against U.S. installations and arrested the three men behind it.",5,2007-09-05 16:23:15,0,"germany arrests 3 in alleged plot on u.s. sites berlin (reuters) - germany said on wednesday it had foiled a plan by islamist militants to carry out ""massive bomb attacks"" against u.s. installations and arrested the three men behind it.",31,47,188,0.24867724867724866,0,5,2
